0.3463 	WARNING 	Movie2 stim could not be imported and won't be available
1674.4415 	DATA 	Keypress: t
1676.7133 	DATA 	Keypress: t
1678.9853 	DATA 	Keypress: t
1681.2573 	DATA 	Keypress: t
1683.5292 	DATA 	Keypress: t
1685.8011 	DATA 	Keypress: t
1688.0730 	DATA 	Keypress: t
1690.3449 	DATA 	Keypress: t
1692.6168 	DATA 	Keypress: t
1694.8889 	DATA 	Keypress: t
1697.1608 	DATA 	Keypress: t
1699.4327 	DATA 	Keypress: t
1701.7047 	DATA 	Keypress: t
1703.9766 	DATA 	Keypress: t
1706.2486 	DATA 	Keypress: t
1708.5205 	DATA 	Keypress: t
1710.7924 	DATA 	Keypress: t
1713.0644 	DATA 	Keypress: t
1715.3363 	DATA 	Keypress: t
1717.6083 	DATA 	Keypress: t
1719.8802 	DATA 	Keypress: t
1722.1521 	DATA 	Keypress: t
1724.4251 	DATA 	Keypress: t
1726.6970 	DATA 	Keypress: t
1728.9690 	DATA 	Keypress: t
1731.2410 	DATA 	Keypress: t
1733.5128 	DATA 	Keypress: t
1735.7847 	DATA 	Keypress: t
1738.0568 	DATA 	Keypress: t
1740.3287 	DATA 	Keypress: t
1742.6006 	DATA 	Keypress: t
1744.8725 	DATA 	Keypress: t
1747.1444 	DATA 	Keypress: t
1749.4164 	DATA 	Keypress: t
1751.6884 	DATA 	Keypress: t
1753.9603 	DATA 	Keypress: t
1756.2322 	DATA 	Keypress: t
1758.5042 	DATA 	Keypress: t
1760.7761 	DATA 	Keypress: t
1763.0481 	DATA 	Keypress: t
1765.3201 	DATA 	Keypress: t
1767.5920 	DATA 	Keypress: t
1769.8638 	DATA 	Keypress: t
1772.1358 	DATA 	Keypress: t
1774.4078 	DATA 	Keypress: t
1776.6797 	DATA 	Keypress: t
1778.9517 	DATA 	Keypress: t
1781.2234 	DATA 	Keypress: t
1783.4954 	DATA 	Keypress: t
1785.7675 	DATA 	Keypress: t
1788.0394 	DATA 	Keypress: t
1790.3114 	DATA 	Keypress: t
1792.5834 	DATA 	Keypress: t
1794.8552 	DATA 	Keypress: t
1797.1272 	DATA 	Keypress: t
1799.3991 	DATA 	Keypress: t
1801.6721 	DATA 	Keypress: t
1803.9440 	DATA 	Keypress: t
1806.2159 	DATA 	Keypress: t
1808.4879 	DATA 	Keypress: t
1810.7597 	DATA 	Keypress: t
1813.0317 	DATA 	Keypress: t
1815.3037 	DATA 	Keypress: t
1817.5756 	DATA 	Keypress: t
1819.8476 	DATA 	Keypress: t
1822.1195 	DATA 	Keypress: t
1824.3914 	DATA 	Keypress: t
1826.6633 	DATA 	Keypress: t
1828.9352 	DATA 	Keypress: t
1831.2072 	DATA 	Keypress: t
1833.4791 	DATA 	Keypress: t
1835.7511 	DATA 	Keypress: t
1838.0231 	DATA 	Keypress: t
1840.2949 	DATA 	Keypress: t
1842.5669 	DATA 	Keypress: t
1844.8389 	DATA 	Keypress: t
1847.1109 	DATA 	Keypress: t
1849.3828 	DATA 	Keypress: t
1851.6547 	DATA 	Keypress: t
1853.9266 	DATA 	Keypress: t
1856.1985 	DATA 	Keypress: t
1858.4705 	DATA 	Keypress: t
1860.7425 	DATA 	Keypress: t
1863.0146 	DATA 	Keypress: t
1865.2863 	DATA 	Keypress: t
1867.5583 	DATA 	Keypress: t
1869.8302 	DATA 	Keypress: t
1872.1021 	DATA 	Keypress: t
1874.3741 	DATA 	Keypress: t
1876.6470 	DATA 	Keypress: t
1878.9190 	DATA 	Keypress: t
1881.1910 	DATA 	Keypress: t
1883.4629 	DATA 	Keypress: t
1885.7347 	DATA 	Keypress: t
1888.0068 	DATA 	Keypress: t
1890.2787 	DATA 	Keypress: t
1892.5506 	DATA 	Keypress: t
1894.8226 	DATA 	Keypress: t
1897.0944 	DATA 	Keypress: t
1899.3665 	DATA 	Keypress: t
1901.6384 	DATA 	Keypress: t
1903.9103 	DATA 	Keypress: t
1906.1823 	DATA 	Keypress: t
1908.4542 	DATA 	Keypress: t
1910.7261 	DATA 	Keypress: t
1912.9981 	DATA 	Keypress: t
1915.2700 	DATA 	Keypress: t
1917.5420 	DATA 	Keypress: t
1919.8139 	DATA 	Keypress: t
1922.0858 	DATA 	Keypress: t
1924.3580 	DATA 	Keypress: t
1926.6297 	DATA 	Keypress: t
1928.9017 	DATA 	Keypress: t
1931.1736 	DATA 	Keypress: t
1933.4454 	DATA 	Keypress: t
1935.7175 	DATA 	Keypress: t
1937.9895 	DATA 	Keypress: t
1940.2614 	DATA 	Keypress: t
1942.5333 	DATA 	Keypress: t
1944.8052 	DATA 	Keypress: t
1947.0771 	DATA 	Keypress: t
1949.3491 	DATA 	Keypress: t
1951.6211 	DATA 	Keypress: t
1953.8930 	DATA 	Keypress: t
1956.1649 	DATA 	Keypress: t
1958.4378 	DATA 	Keypress: t
1960.7098 	DATA 	Keypress: t
1962.9818 	DATA 	Keypress: t
1965.2537 	DATA 	Keypress: t
1967.5256 	DATA 	Keypress: t
1969.7976 	DATA 	Keypress: t
1972.0695 	DATA 	Keypress: t
1974.3413 	DATA 	Keypress: t
1976.6134 	DATA 	Keypress: t
1978.8853 	DATA 	Keypress: t
1981.1572 	DATA 	Keypress: t
1983.4292 	DATA 	Keypress: t
1985.7012 	DATA 	Keypress: t
1987.9730 	DATA 	Keypress: t
1990.2450 	DATA 	Keypress: t
1992.5170 	DATA 	Keypress: t
1994.7889 	DATA 	Keypress: t
1997.0608 	DATA 	Keypress: t
1999.3328 	DATA 	Keypress: t
2001.6049 	DATA 	Keypress: t
2003.8767 	DATA 	Keypress: t
2006.1486 	DATA 	Keypress: t
2008.4206 	DATA 	Keypress: t
2010.6925 	DATA 	Keypress: t
2012.9645 	DATA 	Keypress: t
2015.2364 	DATA 	Keypress: t
2017.5083 	DATA 	Keypress: t
2019.7803 	DATA 	Keypress: t
2022.0523 	DATA 	Keypress: t
2024.3242 	DATA 	Keypress: t
2026.5961 	DATA 	Keypress: t
2028.8680 	DATA 	Keypress: t
2031.1400 	DATA 	Keypress: t
2033.4119 	DATA 	Keypress: t
2035.6849 	DATA 	Keypress: t
2037.9568 	DATA 	Keypress: t
2040.2287 	DATA 	Keypress: t
2042.5006 	DATA 	Keypress: t
2044.7726 	DATA 	Keypress: t
2047.0446 	DATA 	Keypress: t
2049.3164 	DATA 	Keypress: t
2079.1328 	DATA 	Keypress: q
2079.4127 	DATA 	Keypress: t
